field,level,support,mean_loss,median_loss,std_loss,q25_loss,q75_loss,iqr_loss,is_rare
cat116,MT,1,729.77,729.77,,729.77,729.77,0.0,True
cat116,IK,1,3475.28,3475.28,,3475.28,3475.28,0.0,True
cat116,IX,1,7020.68,7020.68,,7020.68,7020.68,0.0,True
cat116,FP,1,6350.52,6350.52,,6350.52,6350.52,0.0,True
cat116,BI,1,559.61,559.61,,559.61,559.61,0.0,True
cat116,BB,1,930.29,930.29,,930.29,930.29,0.0,True
cat116,MB,1,9290.32,9290.32,,9290.32,9290.32,0.0,True
cat116,FN,1,2533.23,2533.23,,2533.23,2533.23,0.0,True
cat116,FM,1,1500.32,1500.32,,1500.32,1500.32,0.0,True
cat116,KH,1,14163.63,14163.63,,14163.63,14163.63,0.0,True
cat116,FI,1,2029.8,2029.8,,2029.8,2029.8,0.0,True
cat116,KS,1,3248.91,3248.91,,3248.91,3248.91,0.0,True
cat116,FQ,1,1631.0,1631.0,,1631.0,1631.0,0.0,True
cat116,EV,1,4541.61,4541.61,,4541.61,4541.61,0.0,True
cat116,FS,1,2236.05,2236.05,,2236.05,2236.05,0.0,True
cat116,G,1,2938.58,2938.58,,2938.58,2938.58,0.0,True
cat116,EQ,1,3374.5,3374.5,,3374.5,3374.5,0.0,True
cat116,DY,1,1291.81,1291.81,,1291.81,1291.81,0.0,True
cat116,IR,1,4868.25,4868.25,,4868.25,4868.25,0.0,True
cat116,DQ,1,1924.8,1924.8,,1924.8,1924.8,0.0,True
cat116,JT,1,1523.32,1523.32,,1523.32,1523.32,0.0,True
cat116,HO,1,19096.78,19096.78,,19096.78,19096.78,0.0,True
cat116,JO,1,17297.19,17297.19,,17297.19,17297.19,0.0,True
cat116,JN,1,726.47,726.47,,726.47,726.47,0.0,True
cat116,C,1,2397.07,2397.07,,2397.07,2397.07,0.0,True
cat116,HU,1,22354.19,22354.19,,22354.19,22354.19,0.0,True
cat116,JK,1,2150.0,2150.0,,2150.0,2150.0,0.0,True
cat116,JI,1,1126.16,1126.16,,1126.16,1126.16,0.0,True
cat116,BL,1,1988.71,1988.71,,1988.71,1988.71,0.0,True
cat116,FO,1,1698.74,1698.74,,1698.74,1698.74,0.0,True
cat116,BG,1,969.6,969.6,,969.6,969.6,0.0,True
cat116,BF,1,3259.13,3259.13,,3259.13,3259.13,0.0,True
cat116,JD,1,1973.9,1973.9,,1973.9,1973.9,0.0,True
cat116,BC,1,278.49,278.49,,278.49,278.49,0.0,True
cat116,IO,1,4612.83,4612.83,,4612.83,4612.83,0.0,True
